CV_ID,CV_Category,Top_JD_Categories,Match_Scores,Top_Score,cv_skills,jd_skills,Missing_Skills
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.48', 'Data Analyst.5', 'Data Scientist.27', 'Data Engineer.2', 'Data Engineer.26']","[0.5023376, 0.50048983, 0.49362403, 0.48803696, 0.48769528]",0.5023376,"['r', 'java', 'sql', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'c++', 'sql', 'postgresql', 'linux', 'system design']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'c++', 'sql', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql', 'jenkins', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'c++', 'sql', 'object oriented programming']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'c++', 'javascript', 'excel']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql', 'javascript', 'azure', 'linux']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'c++', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql', 'javascript', 'mongodb', 'unit testing']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql', 'javascript']",,[]
Java Developer,Java Developer,"['Data Engineer.80', 'Data Engineer.75', 'Data Engineer.31', 'Data Scientist.263', 'Data Engineer.88']","[0.55859804, 0.5449209, 0.5270084, 0.52388835, 0.51117134]",0.55859804,"['r', 'java', 'sql', 'linux']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,['r'],,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Scientist.356', 'Data Scientist.211', 'Software Engineer', 'Data Engineer.74']","[0.777449, 0.75929666, 0.7565714, 0.75486887, 0.74846065]",0.777449,"['r', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,['r'],,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Engineer.31', 'Data Analyst.13', 'Data Engineer.2', 'Data Analyst.4']","[0.58856887, 0.58523226, 0.5798824, 0.57334507, 0.56892794]",0.58856887,"['r', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,['r'],,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.20', 'Data Analyst.13', 'Data Scientist.211', 'Data Analyst.88', 'Data Engineer.1']","[0.66084886, 0.6562517, 0.6467818, 0.64297265, 0.6362278]",0.66084886,"['r', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,['r'],,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Scientist.146', 'Data Engineer.20', 'Data Scientist.178', 'Data Scientist.357', 'Data Analyst.13']","[0.6606313, 0.6407455, 0.63895494, 0.6319674, 0.6225343]",0.6606313,"['r', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,['r'],,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Analyst.13', 'Data Scientist.189', 'Data Analyst.88', 'Data Scientist.43', 'Data Engineer.39']","[0.7546326, 0.6882031, 0.66147655, 0.6572647, 0.655725]",0.7546326,"['r', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,['r'],,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,"['r', 'sql']",,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,"['r', 'java', 'c++', 'javascript', 'excel', 'linux', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,"['r', 'sql', 'excel', 'version control', 'agile', 'scrum', 'regression']",,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,"['r', 'java', 'excel']",,[]
Business Analyst,Business Analyst,"['Data Engineer.39', 'Data Analyst.13', 'Data Analyst.8', 'Data Analyst.60', 'Data Analyst.34']","[0.7076865, 0.7044718, 0.6991699, 0.6854688, 0.6727985]",0.7076865,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Engineer.36', 'Data Engineer.91', 'Data Scientist.60', 'Data Engineer.31', 'Software Engineer.1']","[0.6336717, 0.6296717, 0.6237104, 0.60709953, 0.60460675]",0.6336717,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Engineer.39', 'Data Analyst.88', 'Data Analyst.17', 'Data Analyst.10']","[0.62598777, 0.62215626, 0.61663806, 0.6163266, 0.60750943]",0.62598777,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.88', 'Data Analyst.13', 'Data Engineer.17', 'Data Scientist.99', 'Data Engineer.20']","[0.6570356, 0.64821595, 0.6322466, 0.63004947, 0.62935895]",0.6570356,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.17', 'Data Analyst.13', 'Data Engineer.2', 'Data Scientist.184', 'Machine Learning Engineer.14']","[0.56979966, 0.5515759, 0.5348639, 0.5328649, 0.52610123]",0.56979966,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Analyst.13', 'Data Scientist.43', 'Data Engineer.30', 'Data Engineer.77', 'Data Scientist.269']","[0.63414633, 0.62206215, 0.6152369, 0.59849846, 0.58232474]",0.63414633,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['python', 'r', 'java', 'sql', 'etl', 'data warehouse']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['r', 'sql', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['r', 'sql', 'power bi']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['r', 'unit testing']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['r', 'excel']",,[]
SAP Developer,SAP Developer,"['Data Engineer.20', 'Data Engineer.27', 'Data Engineer.32', 'Data Scientist.211', 'Software Engineer.1']","[0.7600135, 0.755376, 0.7500504, 0.74485075, 0.74312186]",0.7600135,"['r', 'excel']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['r', 'excel', 'jenkins', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.17', 'Data Scientist.43', 'Machine Learning Engineer.5', 'Data Scientist.6', 'Data Scientist.65']","[0.59336007, 0.5875598, 0.58362067, 0.5761733, 0.569353]",0.59336007,"['r', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['r', 'excel', 'jenkins', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Scientist.324', 'Data Scientist.65', 'Data Scientist.314', 'Data Engineer.26', 'Data Scientist.58']","[0.57441247, 0.5618187, 0.5448806, 0.51907945, 0.5185574]",0.57441247,"['r', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['r', 'excel', 'scrum']",,[]
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['r', 'java', 'c++']",,[]
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['r', 'java', 'c++', 'sql', 'javascript', 'excel', 'machine learning', 'jenkins', 'version control', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['python', 'r', 'java', 'c++', 'sql', 'javascript', 'sql server', 'linux', 'shell scripting', 'agile', 'scrum', 'regression']",,[]
Automation Testing,Automation Testing,"['Data Engineer.31', 'Data Engineer.75', 'Data Engineer.1', 'Data Scientist.211', 'Data Analyst.7']","[0.5642059, 0.55984104, 0.5154309, 0.51541555, 0.5108429]",0.5642059,"['r', 'excel', 'jenkins', 'regression']",,[]
